Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
North,Chalky,Cotton,808.0117744787411,35.88632938958263,False,True,Sunny,86,6.688554582197869
South,Chalky,Barley,785.19969821592,17.507395584728354,False,False,Rainy,74,4.089299321260679
West,Sandy,Soybean,167.83555311350116,16.779528049176232,False,False,Rainy,117,1.78869039532038
East,Clay,Cotton,505.6075444524562,25.956694812049555,False,True,Sunny,76,4.84016393001847
South,Silt,Cotton,759.4651821033722,18.058494250530373,False,True,Rainy,113,5.22856076348924
North,Sandy,Wheat,212.30334498572688,34.31460052350954,False,False,Sunny,103,2.3942666564313027
East,Silt,Soybean,451.1120933972639,37.66791224211069,True,False,Sunny,119,4.2665838508319816
West,Loam,Cotton,598.6901085154249,33.918100528901256,False,False,Cloudy,96,3.045671659558095
West,Silt,Cotton,682.227593555502,16.735959734585602,True,True,Cloudy,131,6.730975415706739
North,Loam,Soybean,482.17583196482656,18.3004109503436,True,False,Rainy,120,4.737557427974689
West,Silt,Maize,707.5333819920005,16.47760519716812,False,False,Rainy,110,4.60451345984478
South,Silt,Maize,216.33612171066528,15.08959467217742,True,False,Cloudy,106,3.312679457785837
South,Clay,Wheat,430.47752220494186,24.606533287904604,False,True,Rainy,145,3.991245419484613
South,Peaty,Cotton,378.67247638356,23.009182451100948,True,True,Sunny,76,5.777356509584362
West,Loam,Cotton,123.33666172789498,19.566356172599075,True,True,Sunny,96,3.9974705088104394
South,Peaty,Rice,648.792728402062,20.804075497973983,False,False,Sunny,99,3.642916320172795
South,Sandy,Wheat,171.79720144806416,22.67712882214617,False,True,Sunny,64,3.60272325869899
West,Chalky,Barley,423.725947254904,23.255376278261277,False,True,Sunny,109,4.056430988410392
North,Chalky,Cotton,946.6310808655676,16.896914911297078,True,True,Cloudy,74,7.565212961938983
North,Sandy,Rice,704.2506191903433,32.270657259805546,False,False,Rainy,86,3.865539933557934
North,Clay,Barley,242.5487438742459,29.092556708354174,True,False,Sunny,129,2.5941559671074472
East,Sandy,Wheat,585.3001953915277,18.17154118921121,False,False,Cloudy,79,2.948117316765128
East,Chalky,Rice,860.3890790407812,25.80166891922408,False,False,Rainy,103,5.402380156503048
East,Loam,Maize,137.8533064697109,20.70957745174068,False,False,Sunny,132,1.4318168672991316
West,Clay,Cotton,359.8516838099633,24.0080117333122,False,False,Sunny,105,1.9000766744023567
East,Sandy,Rice,231.2465577162644,25.725308087919,False,False,Sunny,106,1.7930823049053417
West,Chalky,Barley,825.4384465654072,29.689076396234952,False,True,Cloudy,73,6.52114515464597
West,Chalky,Barley,735.0616433977517,17.250400656997087,True,True,Rainy,74,6.991760554871325
West,Clay,Maize,505.4685580569177,15.631186322286068,False,False,Rainy,129,3.000130883075228
South,Silt,Maize,180.387987368316,18.13997531553688,True,False,Sunny,120,3.2974928078846046
South,Sandy,Barley,496.878386938939,29.620826717813276,True,False,Sunny,117,4.423897069633081
North,Silt,Cotton,388.1246942821599,25.34854885464748,True,False,Sunny,114,2.6928417431194096
North,Peaty,Wheat,209.69822235280415,15.226143833001869,False,True,Sunny,103,2.2529904890763333
West,Clay,Soybean,183.0757830328664,23.035338089773973,False,False,Rainy,121,1.246557720391836
South,Peaty,Cotton,899.9213476328025,39.24022316679471,True,False,Cloudy,128,8.185021715545474
West,Clay,Cotton,378.6091125149363,36.86051965011888,True,False,Sunny,97,4.053522453582481
East,Sandy,Soybean,747.5824249476607,25.16926001262315,False,True,Cloudy,139,4.931740712014311
East,Chalky,Rice,463.30204006282565,36.12936978565798,True,False,Rainy,88,4.416558316688557
East,Chalky,Soybean,945.0995617073894,21.76423886343298,True,True,Cloudy,63,8.409717674092004
South,Chalky,Wheat,317.5662630153606,32.87798506952623,False,True,Rainy,127,3.284744855617996
West,Chalky,Maize,351.1041007904822,27.191982593239384,False,False,Rainy,127,2.7708640858222444
East,Chalky,Barley,857.9435688380679,19.56994248853822,True,True,Sunny,114,8.18152449025984
South,Peaty,Cotton,558.3465865895314,38.28681934867403,False,False,Sunny,119,3.766031452559922
East,Clay,Rice,132.24257710829914,25.68337183563056,True,False,Cloudy,62,3.175420648570751
East,Peaty,Rice,191.3667503165696,38.3467196587584,True,True,Rainy,118,4.163421381817171
West,Loam,Cotton,578.5828264989652,29.007283314732035,False,False,Sunny,111,3.4543543739842613
South,Loam,Cotton,418.0945510329957,28.39479871141433,False,False,Rainy,62,3.113555269556525
West,Sandy,Cotton,768.7572574022281,26.953329628984388,False,True,Rainy,104,6.408642448278652
North,Clay,Barley,710.1918710533463,35.41333254775125,True,False,Rainy,117,6.473802315726596
South,Silt,Maize,904.1178839561272,26.280711981472248,True,False,Cloudy,86,6.254020084299723
South,Silt,Wheat,548.1530259373508,20.93151307435009,True,True,Sunny,92,6.401106310732326
South,Silt,Soybean,339.07814861966665,21.439388014501564,False,False,Sunny,144,1.1584113298094882
North,Loam,Wheat,722.7603001166813,21.18312706237348,True,True,Cloudy,146,7.154096483207717
East,Loam,Barley,761.4952133384263,22.19539088195748,False,False,Cloudy,65,3.3427171454640754
East,Loam,Maize,382.9853641977058,27.60869405130071,False,False,Sunny,79,2.20610737720057
East,Peaty,Cotton,348.0684186053936,19.34757991805801,True,False,Sunny,72,3.344802181523552
West,Clay,Rice,602.6585634470691,38.39773327682728,False,False,Rainy,85,3.959430544806716
East,Loam,Soybean,638.4646709469667,18.706496823539176,False,False,Rainy,119,3.338856278261207
West,Loam,Rice,671.0820044814878,28.850506716723423,False,True,Rainy,145,5.375516128524216
North,Peaty,Wheat,413.03256226111927,31.009035539170597,True,False,Rainy,100,4.697905862091384
East,Loam,Wheat,726.1228150943801,21.93217496042988,False,True,Rainy,147,5.376213272080991
West,Chalky,Rice,771.3015577539312,24.06450043024033,False,False,Cloudy,70,4.3894248244510985
South,Silt,Wheat,855.1549970448276,19.718779494170672,True,True,Cloudy,61,7.626852533614271
South,Silt,Maize,903.5573008092324,27.874994507754533,False,False,Rainy,133,5.582644867413727
East,Loam,Maize,666.7746997461046,25.48585463748156,False,True,Cloudy,145,4.917325019151858
West,Loam,Soybean,698.5728674458845,38.26834084125095,True,False,Rainy,84,5.336863822682221
West,Clay,Cotton,226.9007818589301,17.14395939748371,False,False,Sunny,103,1.3604928537119976
North,Loam,Cotton,663.9039412035793,17.156995729190434,True,True,Cloudy,134,5.544702654465887
South,Sandy,Soybean,922.4242627425838,31.740692698980865,True,True,Cloudy,100,7.503432117095737
North,Loam,Soybean,687.3602269769585,24.114537768675376,True,True,Sunny,108,6.486995206131198
West,Chalky,Cotton,352.151422932993,24.061141916267115,False,True,Rainy,89,3.4805746924899674
East,Loam,Cotton,461.0161630119903,31.602506990319007,True,True,Cloudy,80,5.532448195758254
West,Silt,Wheat,247.12968821433097,18.58249846521411,False,False,Rainy,88,1.4728713618145624
North,Clay,Rice,499.1898509898732,21.5411298399385,False,False,Sunny,124,2.798355232430389
South,Sandy,Soybean,250.98558908345404,15.244055537626483,False,True,Rainy,109,2.848729130497325
East,Silt,Maize,543.9359849107916,20.713255170650744,True,False,Sunny,77,4.394943031853357
South,Chalky,Soybean,537.5148619647979,35.928974061372934,True,True,Sunny,114,5.912884202161547
West,Clay,Soybean,710.2560954520102,31.3981337324148,True,True,Cloudy,136,6.837067849459688
North,Peaty,Maize,359.13617826179143,39.72180338601555,True,True,Sunny,99,5.874396792927476
West,Sandy,Maize,682.230243901446,23.31042874670376,True,True,Cloudy,82,6.309067055995378
North,Loam,Barley,851.5748080630257,15.914837864081456,False,False,Rainy,119,5.135332624844465
North,Chalky,Barley,461.4454683177512,39.933715897542726,False,False,Sunny,63,2.535803305693044
South,Clay,Wheat,196.50434901303908,36.81498464142214,True,False,Cloudy,144,3.321884382031441
West,Sandy,Barley,421.683798580829,18.63410376903941,False,True,Rainy,91,4.098558446665295
South,Peaty,Wheat,273.2082265362067,28.382474338575484,True,True,Cloudy,106,4.866483880404555
West,Peaty,Soybean,264.56516162486025,15.77811883355355,False,False,Cloudy,66,1.7982812037482123
South,Peaty,Rice,360.5615446386336,33.03925753628337,False,True,Rainy,127,3.334163028753687
South,Peaty,Soybean,749.2026659145763,20.164913995621063,True,True,Rainy,87,7.333329571508778
East,Sandy,Cotton,558.4094368998522,32.13863050662718,True,True,Rainy,103,5.90385055696122
North,Clay,Rice,663.8522806321956,28.68942756164858,True,True,Sunny,80,6.342691857463328
South,Sandy,Maize,618.2408940880271,24.09794535881822,True,False,Rainy,61,5.320837763391442
North,Sandy,Wheat,599.7387516603045,15.044745170250726,True,True,Cloudy,77,5.844029096314507
North,Silt,Rice,473.8780158457852,22.267465203395847,False,True,Cloudy,136,4.494593566993317
North,Sandy,Soybean,972.160769085808,38.15591699554568,True,False,Cloudy,76,6.939845234025492
West,Clay,Barley,176.8637379115993,15.602238001300323,True,False,Cloudy,90,2.593566061662622
West,Sandy,Barley,452.91329621553257,31.391036305767862,False,True,Sunny,74,3.5942770850509893
East,Clay,Rice,307.0166534390083,36.77770893496261,False,True,Rainy,143,4.275606535592599
West,Loam,Soybean,397.19400958675135,26.886645918781447,False,True,Rainy,72,3.549454616481144
East,Silt,Cotton,961.9849731831848,28.359928493415996,False,True,Cloudy,64,5.8109099312945816
South,Peaty,Maize,291.71182324386064,22.00010525269333,True,False,Rainy,69,3.845569408580277
East,Silt,Maize,543.3957597614628,36.14928936938509,True,True,Sunny,141,6.023556616740614
West,Chalky,Cotton,345.0928325591656,34.5597665997051,False,False,Cloudy,147,1.846357757005424
East,Clay,Soybean,645.0973758385779,35.99550434522738,False,True,Cloudy,78,4.357483872479289
South,Loam,Wheat,503.1127468782278,19.28133854479335,False,True,Sunny,100,3.592094777685322
North,Silt,Soybean,438.1409896133207,34.52850547807971,False,False,Cloudy,64,2.8581104943044475
South,Loam,Cotton,524.7746627861304,15.94648009170383,False,False,Cloudy,75,2.5244181377009496
West,Chalky,Soybean,131.32385939058585,24.196689266408296,False,False,Sunny,117,1.5380835399339865
South,Peaty,Cotton,228.6354346325751,22.45217338724196,False,True,Sunny,124,2.9157933148073125
West,Silt,Rice,340.40318957441013,29.436995168714105,False,True,Cloudy,133,3.037151097500121
South,Clay,Barley,292.5030213232185,17.617670862279436,True,True,Rainy,91,4.065262239958125
South,Clay,Cotton,400.5006639261904,35.749150014801955,False,True,Rainy,116,4.129691332946969
West,Clay,Cotton,655.3785688460235,38.38320605419474,True,False,Sunny,101,5.04941716338939
West,Loam,Cotton,486.5087727954758,28.049860069185435,True,False,Cloudy,83,3.965454806716096
North,Chalky,Wheat,826.4473890073132,32.10447271171289,True,False,Rainy,79,5.943324734461275
South,Silt,Rice,818.5976807850554,31.311075587661275,True,False,Rainy,62,5.582563172616736
North,Loam,Maize,851.0620599939086,24.97952151373025,False,True,Cloudy,71,5.657155941047899
South,Peaty,Rice,771.0410543566135,36.97785794178307,True,True,Sunny,133,6.506900200274063
South,Peaty,Maize,530.5392925572203,34.10929182520704,True,True,Rainy,62,5.853794434161923
South,Chalky,Wheat,123.16338836400342,20.71712093093847,False,True,Sunny,130,2.352320554775713
South,Clay,Cotton,475.8628419883734,26.64807925042022,False,False,Rainy,128,2.0763614671035207
South,Sandy,Rice,391.95953782563726,37.1033886378502,False,True,Cloudy,130,4.927897038840377
North,Clay,Cotton,395.8759491699317,18.313513607114157,False,False,Cloudy,97,1.5107783087481668
West,Chalky,Maize,717.9956772067444,23.395706867628853,False,False,Sunny,99,4.206002684602152
West,Clay,Cotton,582.4406940523237,38.81999687225705,True,True,Cloudy,92,6.305963555706733
West,Loam,Cotton,178.1424738939487,25.75346912930588,True,True,Sunny,141,3.871341264008585
East,Chalky,Rice,633.8566902606665,30.94299159724406,True,False,Sunny,123,4.502922374121127
South,Silt,Cotton,546.220828912287,19.66993863465948,False,True,Rainy,105,4.174095069332677
South,Loam,Barley,987.2634769203096,16.702419452185566,True,False,Cloudy,68,7.030488296041569
South,Clay,Maize,398.1810875578431,32.349846981036585,False,True,Rainy,92,3.6213270254715137
West,Peaty,Rice,824.3678509296861,23.851088431364804,True,False,Cloudy,81,6.291447192841053
West,Chalky,Cotton,718.1386393190917,21.314708890188243,False,True,Rainy,129,4.227552853250888
East,Silt,Rice,366.94731668076,36.27958721181712,False,False,Cloudy,105,2.0557962156598384
East,Sandy,Cotton,248.76677350747968,36.531531560252944,True,False,Cloudy,76,2.8429371930045
South,Chalky,Cotton,204.78013046729865,36.17023206568612,False,False,Cloudy,141,1.854821307279121
West,Silt,Wheat,613.9748466045803,28.933007579807477,False,False,Rainy,93,3.8666214561657775
East,Clay,Barley,383.7013332063632,24.495685471858483,False,True,Rainy,148,3.6745082879031528
South,Sandy,Rice,917.2400501843464,18.097672503266686,True,True,Cloudy,112,7.181111327414815
East,Chalky,Maize,360.99999302814587,28.510293701231056,False,False,Rainy,62,2.102642802817225
North,Loam,Barley,956.794184225335,15.923780201500849,True,True,Rainy,66,7.545058725070972
North,Peaty,Wheat,937.3876338251656,25.55233892172716,False,True,Rainy,100,5.667929723065891
West,Peaty,Rice,223.2430979916595,22.53465086667178,False,True,Sunny,110,3.192695573224732
South,Chalky,Cotton,610.6082054714652,32.3572937030446,True,True,Rainy,113,6.377231657892981
North,Silt,Soybean,485.6107865712022,15.01595433938047,True,True,Rainy,86,5.904765633013292
North,Clay,Barley,910.1479521766512,39.81580909640653,False,False,Cloudy,134,6.002881592326603
West,Peaty,Maize,567.5056770274441,32.84012924406852,False,True,Cloudy,106,5.4484065658098
South,Chalky,Soybean,382.1647530205702,30.475131152611237,True,True,Sunny,92,5.546904203327357
East,Sandy,Wheat,472.0631190639422,26.923433039365506,True,True,Sunny,96,6.51701533437104
South,Loam,Rice,706.1618904382441,17.890296425833096,False,False,Rainy,84,4.592090526567247
North,Loam,Soybean,303.8694178528426,28.63626064068528,False,True,Cloudy,94,3.1893159997101184
East,Sandy,Wheat,675.8827738439638,20.03277401506035,False,False,Cloudy,113,3.100852726615302
South,Peaty,Cotton,490.0996100622664,36.51302092525606,True,True,Sunny,137,6.562760460113895
South,Sandy,Rice,204.71061147566112,20.764831822125142,True,True,Rainy,100,3.471011807220461
North,Clay,Wheat,193.6938952343781,36.28859360945778,True,False,Cloudy,128,2.371490626197243
North,Peaty,Soybean,476.9354499709178,16.98567538588432,False,True,Cloudy,112,3.700036193590036
West,Silt,Soybean,295.26604101854,21.12467351535757,True,True,Sunny,138,4.65212020196171
East,Chalky,Wheat,847.4533989723365,30.353711344742784,False,False,Sunny,145,4.70354986289841
South,Loam,Rice,684.3262609119906,33.93060757679369,True,True,Sunny,116,6.158001269284656
East,Sandy,Barley,592.3975467880973,23.849308973715573,False,False,Cloudy,76,4.28188586563377
South,Chalky,Wheat,923.0059489805428,26.71904484468545,False,True,Cloudy,125,6.761525587614924
North,Clay,Wheat,488.5203174531381,39.31053585299861,True,False,Rainy,88,4.863345915039987
North,Chalky,Rice,952.332487620942,36.35693415368709,False,False,Sunny,92,5.262066418007076
West,Peaty,Cotton,222.3730700906749,17.672323251930464,True,True,Sunny,68,4.383607816155305
South,Silt,Wheat,327.51020853558634,38.850596758507024,True,False,Cloudy,83,4.318016420512151
North,Peaty,Cotton,420.1200503612796,32.29160962710962,True,False,Sunny,130,4.883152033814982
West,Chalky,Barley,126.44421700329252,25.729013077440456,True,False,Rainy,107,2.589403543841638
East,Silt,Barley,447.9397702942367,34.84761355275033,True,False,Cloudy,138,4.287793247999087
West,Clay,Barley,331.7228173346789,26.04618137386649,True,False,Sunny,130,3.806786980712565
West,Sandy,Soybean,712.0292364031621,24.96150618008199,False,True,Rainy,119,5.75716834444439
South,Loam,Maize,327.4553359310325,32.01481421799598,False,True,Cloudy,86,3.910665684636428
East,Clay,Cotton,668.1842352449167,21.155565567200654,True,False,Sunny,145,4.513183308769806
North,Peaty,Wheat,858.3779421872528,26.93717232743199,True,True,Sunny,80,8.214730546126745
South,Chalky,Wheat,194.28905975573048,37.79399926617562,False,True,Sunny,94,2.3329313501190496
West,Silt,Cotton,376.3591084757524,21.716932060844737,True,False,Rainy,93,4.8300156989475775
South,Peaty,Barley,782.5051564729374,15.504953530509937,True,True,Sunny,128,7.226434584686928
East,Sandy,Cotton,708.6736221815748,15.098202551487423,False,True,Cloudy,99,5.474853397661437
South,Clay,Cotton,681.1422307908144,30.119275428653303,True,False,Sunny,129,5.122698313007624
North,Chalky,Wheat,403.33701066207306,20.153064871928503,True,False,Cloudy,96,3.795422383708497
West,Silt,Maize,285.2319102276536,35.66685103542919,False,False,Rainy,89,2.004519817941161
South,Clay,Soybean,964.871231004077,38.0503689194336,True,True,Cloudy,70,8.845579669120239
North,Loam,Soybean,880.6187030206579,16.25213682159834,False,True,Cloudy,147,6.235887232095977
South,Peaty,Wheat,905.7077805621324,29.44367007531276,True,True,Cloudy,121,7.806230969244506
North,Chalky,Maize,992.3493571599572,33.98633963234802,True,False,Cloudy,133,7.484969375268283
West,Silt,Wheat,716.2561125868186,22.85555245196944,False,False,Cloudy,131,4.452337753623534
West,Chalky,Barley,907.1706631841564,35.490972765765235,False,False,Cloudy,145,5.323906475724185
East,Loam,Soybean,233.56084929632084,27.8500078105516,True,False,Rainy,75,2.82939769912216
